case,open_switches,radial,connected,converged,opendss_converged,electrically_solved,losses_kw,min_voltage_pu,vmin_pu,max_voltage_pu,vmax_pu,v_min_limit,v_max_limit,voltage_feasible,saidi_h_user_year,saifi_int_user_year,ens_mwh_year,objective_reliability,objective_reliability_name,topologically_feasible,max_loading_percent,loading_feasible,loading_check_available,all_loads_served,operationally_feasible,feasible,infeasibility_reasons,message,seed,population,generations,method,source_seed_dir,source_file
ieee33,"5,10,13,17,27",True,True,True,True,True,164.49825699278475,0.9224812261409364,0.9224812261409364,0.9983695720057604,0.9983695720057604,0.9,1.05,True,3.0504376355624987,8.336806875000002,11.4186431295,3.0504376355624987,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,17,28",True,True,True,True,True,164.60227254680075,0.924153972857731,0.924153972857731,0.99836886028464,0.99836886028464,0.9,1.05,True,3.069959543999999,8.390160000000002,11.5150255803,3.069959543999999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,17,37",True,True,True,True,True,235.1022706233024,0.8612368411612255,0.8612368411612255,0.9984357140593166,0.9984357140593166,0.9,1.05,False,3.725802706031249,10.182570937500005,13.7371765293,3.725802706031249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,19,36",True,True,True,True,True,309.27055007380346,0.8427604688139064,0.8427604688139064,0.9984359989633872,0.9984359989633872,0.9,1.05,False,4.414926073875,12.065936250000004,16.856219728800003,4.414926073875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,13,20,32",True,True,True,True,True,296.5402600450294,0.8412553939829854,0.8412553939829854,0.9984336987410188,0.9984336987410188,0.9,1.05,False,4.330981867593749,11.836517812500006,16.583136118200002,4.330981867593749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,13,22,36",True,True,True,True,True,391.8442152421828,0.8140440576817062,0.8140440576817062,0.9985033140707686,0.9985033140707686,0.9,1.05,False,4.825815765749999,13.1888925,17.5764108195,4.825815765749999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,13,23,28",True,True,True,True,True,435.71067796194825,0.733478006789018,0.733478006789018,0.9985730836517186,0.9985730836517186,0.9,1.05,False,5.25167225409375,14.3527528125,18.9632471949,5.25167225409375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,13,24,31",True,True,True,True,True,288.8971384241143,0.8545247761348727,0.8545247761348727,0.9984561544318362,0.9984561544318362,0.9,1.05,False,4.007847802218749,10.953396562500002,14.6688735537,4.007847802218749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,24,36",True,True,True,True,True,294.49691237649773,0.8438824721377597,0.8438824721377597,0.998462873143655,0.998462873143655,0.9,1.05,False,4.105829190281249,11.221178437500004,15.0222758733,4.105829190281249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,13,25,36",True,True,True,True,True,164.9656689899237,0.9250494860671538,0.9250494860671538,0.9983700286819316,0.9983700286819316,0.9,1.05,True,3.03807376021875,8.303016562500002,11.3704519041,3.03807376021875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,13,26,32",True,True,True,True,True,164.90252496472766,0.925157009813989,0.925157009813989,0.9983685719043432,0.9983685719043432,0.9,1.05,True,3.03807376021875,8.303016562500002,11.3704519041,3.03807376021875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,13,26,36",True,True,True,True,True,164.52482027358093,0.9268232432405332,0.9268232432405332,0.9983688722045476,0.9983688722045476,0.9,1.05,True,3.031566457406249,8.285232187500002,11.3383244205,3.031566457406249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,27,32",True,True,True,True,True,165.20270354755985,0.9230578429560392,0.9230578429560392,0.99836810900921,0.99836810900921,0.9,1.05,True,3.04458106303125,8.320800937500003,11.4025793877,3.04458106303125,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,27,36",True,True,True,True,True,164.47510430962743,0.9286362764861108,0.9286362764861108,0.9983683194121248,0.9983683194121248,0.9,1.05,True,3.03807376021875,8.303016562500002,11.3704519041,3.03807376021875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,28,31",True,True,True,True,True,176.36231525498775,0.898612117074429,0.898612117074429,0.9983694013428358,0.9983694013428358,0.9,1.05,False,3.1720312366874994,8.669120625000003,11.8363004163,3.1720312366874994,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,28,32",True,True,True,True,True,166.0709521382541,0.9210903654649624,0.9210903654649624,0.998367731633419,0.998367731633419,0.9,1.05,True,3.06410297146875,8.374154062500002,11.4989618385,3.06410297146875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,28,36",True,True,True,True,True,165.0211054670415,0.9283134043893252,0.9283134043893252,0.9983678058967284,0.9983678058967284,0.9,1.05,True,3.05759566865625,8.356369687500003,11.4668343549,3.05759566865625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,32,37",True,True,True,True,True,230.5580901740119,0.8693161275117884,0.8693161275117884,0.9984313664223856,0.9984313664223856,0.9,1.05,False,3.625590242718749,9.908691562500003,13.319519242500002,3.625590242718749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,13,36,37",True,True,True,True,True,232.22899498690856,0.8664322509006123,0.8664322509006123,0.9984330975996653,0.9984330975996653,0.9,1.05,False,3.651619453968749,9.979829062500002,13.4480291769,3.651619453968749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,15,18",True,True,True,True,True,319.40043679411417,0.8347609539792479,0.8347609539792479,0.9984385458346572,0.9984385458346572,0.9,1.05,False,4.4988702801562495,12.295354687500003,17.1293033394,4.4988702801562495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,14,15,20",True,True,True,True,True,287.1701569801955,0.8462398837892195,0.8462398837892195,0.9984298655368934,0.9984298655368934,0.9,1.05,False,4.202137271906249,11.484387187500005,15.9727139298,4.202137271906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,15,26",True,True,True,True,True,164.77513853306243,0.911981292080428,0.911981292080428,0.9983770050847648,0.9983770050847648,0.9,1.05,True,3.095988755249999,8.4612975,11.643535514700003,3.095988755249999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,15,33",True,True,True,True,True,216.2999854996771,0.8892254215846715,0.8892254215846715,0.998402876068872,0.998402876068872,0.9,1.05,False,3.6658425586874985,10.018700625,13.731821948700002,3.6658425586874985,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,16,28",True,True,True,True,True,162.0686276509336,0.9200681545967584,0.9200681545967584,0.9983687887259084,0.9983687887259084,0.9,1.05,True,3.089481452437499,8.443513125,11.611408031100002,3.089481452437499,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,17,25",True,True,True,True,True,162.38690291917297,0.9189685390210256,0.9189685390210256,0.998373486453726,0.998373486453726,0.9,1.05,True,3.0504376355624987,8.336806875000002,11.4186431295,3.0504376355624987,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,14,17,26",True,True,True,True,True,161.53781004463733,0.9207170373387632,0.9207170373387632,0.9983707850433802,0.9983707850433802,0.9,1.05,True,3.043930332749999,8.3190225,11.3865156459,3.043930332749999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,14,17,27",True,True,True,True,True,161.17449526700304,0.9224768653961593,0.9224768653961593,0.9983683779743848,0.9983683779743848,0.9,1.05,True,3.0504376355624987,8.336806875000002,11.4186431295,3.0504376355624987,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,17,28",True,True,True,True,True,161.1941756508872,0.9241458100758876,0.9241458100758876,0.9983671382676624,0.9983671382676624,0.9,1.05,True,3.069959543999999,8.390160000000002,11.5150255803,3.069959543999999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,17,33",True,True,True,True,True,217.97311760743992,0.8821094621316207,0.8821094621316207,0.998403115888574,0.998403115888574,0.9,1.05,False,3.704886375562499,10.125406875000005,13.924586850300004,3.704886375562499,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,17,37",True,True,True,True,True,229.12392335561768,0.8632599180348346,0.8632599180348346,0.9984318371664974,0.9984318371664974,0.9,1.05,False,3.725802706031249,10.182570937500005,13.7371765293,3.725802706031249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,25,31",True,True,True,True,True,166.55175989085998,0.910281172214131,0.910281172214131,0.9983663407462138,0.9983663407462138,0.9,1.05,True,3.1525093282499994,8.615767500000002,11.7399179655,3.1525093282499994,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,26,31",True,True,True,True,True,167.31489271065158,0.9082178027427282,0.9082178027427282,0.9983659575439208,0.9983659575439208,0.9,1.05,True,3.1460020254375,8.597983125000003,11.7077904819,3.1460020254375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,26,32",True,True,True,True,True,160.60101663591948,0.9303600101494618,0.9303600101494618,0.9983661963869964,0.9983661963869964,0.9,1.05,True,3.03807376021875,8.303016562500002,11.3704519041,3.03807376021875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,26,36",True,True,True,True,True,160.69560112384718,0.926817133415129,0.926817133415129,0.9983671155731656,0.9983671155731656,0.9,1.05,True,3.031566457406249,8.285232187500002,11.3383244205,3.031566457406249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,27,30",True,True,True,True,True,179.40164473788406,0.8902675135371166,0.8902675135371166,0.9983687939570364,0.9983687939570364,0.9,1.05,False,3.273359237625,8.946048750000003,12.1415115105,3.273359237625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,27,31",True,True,True,True,True,168.55822614929076,0.9061728784069324,0.9061728784069324,0.9983658303066252,0.9983658303066252,0.9,1.05,True,3.1525093282499994,8.615767500000002,11.7399179655,3.1525093282499994,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,27,32",True,True,True,True,True,160.76213373705542,0.9290047666048196,0.9290047666048196,0.998365500763186,0.998365500763186,0.9,1.05,True,3.04458106303125,8.320800937500003,11.4025793877,3.04458106303125,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,27,36",True,True,True,True,True,160.51965611157505,0.9286269321042152,0.9286269321042152,0.99836621351575,0.99836621351575,0.9,1.05,True,3.03807376021875,8.303016562500002,11.3704519041,3.03807376021875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,28,31",True,True,True,True,True,170.3454079588428,0.9042563757491252,0.9042563757491252,0.9983657228717976,0.9983657228717976,0.9,1.05,True,3.1720312366874994,8.669120625000003,11.8363004163,3.1720312366874994,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,28,32",True,True,True,True,True,161.5023626556456,0.927008772033744,0.927008772033744,0.9983649130891132,0.9983649130891132,0.9,1.05,True,3.06410297146875,8.374154062500002,11.4989618385,3.06410297146875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,28,33",True,True,True,True,True,254.99306728407905,0.8278978527068201,0.8278978527068201,0.9984191649300967,0.9984191649300967,0.9,1.05,False,4.317502454624999,11.799678750000004,16.3448572815,4.317502454624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,14,28,36",True,True,True,True,True,160.92946535992968,0.9303242903911312,0.9303242903911312,0.998365488185838,0.998365488185838,0.9,1.05,True,3.05759566865625,8.356369687500003,11.4668343549,3.05759566865625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,30,37",True,True,True,True,True,224.44349177110595,0.8671639440593215,0.8671639440593215,0.9984218519261352,0.9984218519261352,0.9,1.05,False,3.5536380659062496,9.7120471875,13.094626857300002,3.5536380659062496,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,31,37",True,True,True,True,True,222.09184167932776,0.8778571478466114,0.8778571478466114,0.9984231100450596,0.9984231100450596,0.9,1.05,False,3.5536380659062496,9.7120471875,13.094626857300002,3.5536380659062496,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,32,33",True,True,True,True,True,222.92738624929552,0.8692948146577232,0.8692948146577232,0.9984051355975364,0.9984051355975364,0.9,1.05,False,3.831128050124999,10.470423750000002,14.470754071500002,3.831128050124999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,32,37",True,True,True,True,True,223.8435856202601,0.8713158259795697,0.8713158259795697,0.9984270669258842,0.9984270669258842,0.9,1.05,False,3.625590242718749,9.908691562500003,13.319519242500002,3.625590242718749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,14,33,36",True,True,True,True,True,220.5280037732155,0.8754384694073379,0.8754384694073379,0.9984038739463575,0.9984038739463575,0.9,1.05,False,3.779069627624999,10.328148750000002,14.213734202700005,3.779069627624999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,14,36,37",True,True,True,True,True,225.81761031963623,0.8684438094715465,0.8684438094715465,0.9984289966704822,0.9984289966704822,0.9,1.05,False,3.651619453968749,9.979829062500002,13.4480291769,3.651619453968749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,15,26,34",True,True,True,True,True,164.58657763319317,0.911981483952448,0.911981483952448,0.9983770782920351,0.9983770782920351,0.9,1.05,True,3.109003360875,8.496866250000002,11.707790481900004,3.109003360875,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,16,26,34",True,True,True,True,True,162.4088698469808,0.9166818046525116,0.9166818046525116,0.998373989049514,0.998373989049514,0.9,1.05,True,3.0894814524375,8.443513125,11.611408031100003,3.0894814524375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,17,18,34",True,True,True,True,True,326.8012157736223,0.8221048114968341,0.8221048114968341,0.9984413698554524,0.9984413698554524,0.9,1.05,False,4.616001730781249,12.615473437500004,17.7075980442,4.616001730781249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,17,21,28",True,True,True,True,True,179.6398446049338,0.917959129608068,0.917959129608068,0.9983720376229273,0.9983720376229273,0.9,1.05,True,3.1976886020625,8.739241875000001,12.093320285100004,3.1976886020625,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,17,24,33",True,True,True,True,True,430.3672224168063,0.7366247146814724,0.7366247146814724,0.9985863795961544,0.9985863795961544,0.9,1.05,False,6.01079560790625,16.427427187499998,21.8333023965,6.01079560790625,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,17,24,35",True,True,True,True,True,310.28571256739065,0.8365350116394555,0.8365350116394555,0.998473398853134,0.998473398853134,0.9,1.05,False,4.2335582483437495,11.570260312500002,15.6005705781,4.2335582483437495,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,17,27,34",True,True,True,True,True,160.39966882465,0.9224768841350564,0.9224768841350564,0.9983684739764797,0.9983684739764797,0.9,1.05,True,3.089481452437499,8.443513125,11.611408031100002,3.089481452437499,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,17,28,33",True,True,True,True,True,203.862914825612,0.8893821163463033,0.8893821163463033,0.9983805159326996,0.9983805159326996,0.9,1.05,False,3.724408284,10.17876,14.0209693011,3.724408284,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,17,28,34",True,True,True,True,True,160.3247997019297,0.9241433359868276,0.9241433359868276,0.998366447101794,0.998366447101794,0.9,1.05,True,3.109003360874999,8.496866250000002,11.707790481900002,3.109003360874999,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,17,34,37",True,True,True,True,True,224.97981083314627,0.8657148547094079,0.8657148547094079,0.9984295091074354,0.9984295091074354,0.9,1.05,False,3.764846522906249,10.289277187500002,13.9299414309,3.764846522906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,18,26,34",True,True,True,True,True,382.87204201468217,0.7539485615899675,0.7539485615899675,0.9984758358535546,0.9984758358535546,0.9,1.05,False,5.63876380996875,15.410669062500004,21.4504498836,5.63876380996875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,20,27,34",True,True,True,True,True,348.6257309284978,0.7657839333802395,0.7657839333802395,0.9984637972090984,0.9984637972090984,0.9,1.05,False,5.29778114259375,14.478767812500005,20.2296055068,5.29778114259375,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,21,25,36",True,True,True,True,True,180.4653748149265,0.9186407765084474,0.9186407765084474,0.998373082889706,0.998373082889706,0.9,1.05,True,3.1658028182812497,8.652098437500001,11.948746608900002,3.1658028182812497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,21,27,32",True,True,True,True,True,182.1374011760196,0.9104816320094904,0.9104816320094904,0.9983728299522118,0.9983728299522118,0.9,1.05,True,3.17231012109375,8.669882812500001,11.980874092500002,3.17231012109375,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,21,27,34",True,True,True,True,True,206.1779123749844,0.8662562841217132,0.8662562841217132,0.9984002722803584,0.9984002722803584,0.9,1.05,False,3.6063472186875,9.856100625000003,13.884427495800004,3.6063472186875,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,26,32,34",True,True,True,True,True,159.9478760570635,0.9303602040789556,0.9303602040789556,0.998366401938132,0.998366401938132,0.9,1.05,True,3.1148599334062497,8.512872187500003,11.723854223700004,3.1148599334062497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,26,32,35",True,True,True,True,True,174.83840807664254,0.9174017279715474,0.9174017279715474,0.9983715195856468,0.9983715195856468,0.9,1.05,True,3.0916195662187493,8.449356562500002,11.659599256500004,3.0916195662187493,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,26,34,36",True,True,True,True,True,159.99255828417373,0.9268185450710684,0.9268185450710684,0.998367690765092,0.998367690765092,0.9,1.05,True,3.0953380249687497,8.459519062500002,11.627471772900003,3.0953380249687497,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,27,31,33",True,True,True,True,True,218.76662204779925,0.8734193582540947,0.8734193582540947,0.9983857433634332,0.9983857433634332,0.9,1.05,False,3.877608784499999,10.597455000000002,14.438626587899998,3.877608784499999,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,27182,100,100,evolutionary,seed_27182,removed_for_public_release
ieee33,"5,10,27,32,34",True,True,True,True,True,159.767748407555,0.9295099766925524,0.9295099766925524,0.998364836432216,0.998364836432216,0.9,1.05,True,3.121367236218749,8.530656562500003,11.755981707300004,3.121367236218749,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,10,27,32,35",True,True,True,True,True,175.31225723321143,0.9153414498459944,0.9153414498459944,0.998371341792383,0.998371341792383,0.9,1.05,True,3.09812686903125,8.467140937500002,11.691726740100004,3.09812686903125,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,4242,100,100,evolutionary,seed_4242,removed_for_public_release
ieee33,"5,10,27,34,36",True,True,True,True,True,159.62805838933318,0.928624811333116,0.928624811333116,0.9983656543397524,0.9983656543397524,0.9,1.05,True,3.101845327781249,8.477303437500002,11.659599256500004,3.101845327781249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,28,32,33",True,True,True,True,True,209.5289671268549,0.8799976720468026,0.8799976720468026,0.9983821495759838,0.9983821495759838,0.9,1.05,False,3.756294067781249,10.265903437500002,14.1655429773,3.756294067781249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,31415,100,100,evolutionary,seed_31415,removed_for_public_release
ieee33,"5,10,28,32,34",True,True,True,True,True,160.01992077946255,0.9284982213278106,0.9284982213278106,0.9983641836364048,0.9983641836364048,0.9,1.05,True,3.140889144656249,8.584009687500002,11.852364158100006,3.140889144656249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,28,33,36",True,True,True,True,True,206.79433139930543,0.8840208111404081,0.8840208111404081,0.9983808771641104,0.9983808771641104,0.9,1.05,False,3.736772159343749,10.2125503125,14.0691605265,3.736772159343749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,28,34,36",True,True,True,True,True,159.71743668555342,0.930320751602435,0.930320751602435,0.9983645500189158,0.9983645500189158,0.9,1.05,True,3.121367236218749,8.5306565625,11.755981707300004,3.121367236218749,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,32,33,34",True,True,True,True,True,195.4293193106131,0.9001655973636017,0.9001655973636017,0.9983868310554964,0.9983868310554964,0.9,1.05,True,3.6391626171562494,9.945784687500002,13.587248272500002,3.6391626171562494,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,32,34,37",True,True,True,True,True,216.84042309987333,0.8762760795325876,0.8762760795325876,0.9984223014822996,0.9984223014822996,0.9,1.05,False,3.702376415906249,10.118547187500004,13.672921562100004,3.702376415906249,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,33,34,36",True,True,True,True,True,197.79928408458625,0.8981788493789413,0.8981788493789413,0.9983905821009004,0.9983905821009004,0.9,1.05,False,3.619640708718749,9.8924315625,13.490865821700002,3.619640708718749,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,10,34,36,37",True,True,True,True,True,219.9300923714817,0.8723131560017602,0.8723131560017602,0.998425272648663,0.998425272648663,0.9,1.05,False,3.7153910215312496,10.154115937500002,13.7371765293,3.7153910215312496,saidi,True,,,False,True,False,True,voltage_below_limit;loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
ieee33,"5,11,12,15,26",True,True,True,True,True,171.11406317816989,0.9119769859321945,0.9119769859321945,0.99837482799979,0.99837482799979,0.9,1.05,True,3.112628858156249,8.5067746875,11.731886094600004,3.112628858156249,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,2026,100,100,evolutionary,seed_2026,removed_for_public_release
ieee33,"5,11,12,15,28",True,True,True,True,True,170.1252959498132,0.9153458686293028,0.9153458686293028,0.9983718724857428,0.9983718724857428,0.9,1.05,True,3.1386580694062496,8.5779121875,11.860396029000004,3.1386580694062496,saidi,True,,,False,True,True,True,loading_limits_not_available,ok,1234,100,100,evolutionary,seed_1234,removed_for_public_release
